"Doug's the type of guy that uses night vision during the day, in his mercedes might i add...",Guy Webster,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to make a video on the quirks and features of his refrigerator,gleeyo,148,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
"Once again Doug they're not picnic tables, they're cocaine tables.",Kodjo Gan,9,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy  that wears a volvo t shirt in a Maybach,Left Morningstar,38,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to fly all the way to Australia to review a Mercedes available in the U.S,MrJustapersn,170,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to buy ice then empty it in Antarctica to set it free,Slim Jxmmy's clone,66,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the type of guy to bring a $200k Mercedes to a sketchy back lot with wire fencing in the background.,YourNameHere,86,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to wear a Volvo shirt in a Maybach,JohnStax,592,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the type of guy to go on vacation and do a car review so he can get the tax break on the trip 😳,Unpopular Popular Opinion,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to go on vacation with his car and never leave it,Yup!,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
"Doug's the type of guy I like to have ranting enthusiasticly on my computer while I'm checking for a new car on my phone. It's like having a really car crazy friend checking cars with you. You check the Maybach Doug, I check the less priced daily drivers.",Gonken88,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the type of guy to inform all humanity about autotrader/oversteer,Solidsinek,27,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
doug the type of guy to say my back with a german accent.,Atlas Gaming,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
"Doug the type of guy to wipe first, then poop",Srt _,49,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy who thinks money can buy family,TUMORs,33,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the type of guy that praise a car for how good it is but gives it a crappy Doug score.,Who's yo Daddy?,209,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
"Doug is the kind of guy to review a $200,000+ car on a gravel road and point out how the steering wheel and gauges make a clown face😂",Ryan Johnson,87,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
"Doug, the type of guy to set up a massively successful YouTube channel",Rik Schoonbeek,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to stare at you through the crack of a bathroom stall.,𝓛𝓪𝓡𝓾𝓼𝓼𝓸 👑,671,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
"Doug the type of guy to go to Australia, just to review a car.",David Shlenskiy,16,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug's the type of guy to get nervous at Jack 'N The Box,Eli J. S.,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to double upload a Ford Fiesta and a Mercedes-Maybach S600,Dog DeMuro,34,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to go to Australia just to review a Maybach,tom,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the kind of guy to say well come on in....i got a new Subaru i just bought out back,ASSHOLE JONES,,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the kind of guy to keep an extra pair of gloves just to put them in the glove box.,ЭлектромонтажUSA,295,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug the type of guy to read the entire instructional manual for fun.,Akshay Bhavsar,30,"The $200,000 Mercedes-Maybach S600 Is an Insane Luxury Sedan"
Doug is the type of guy to fart in your wallet and later say he gave you gas money.,JxckC,1.2K,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy to upload quality videos onto youtube,Justin Y.,390,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of person that searches the owners manual to see the “quirks and features”...,Kyle Simeon,148,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
doug the type of dude to review a $15k ford right after a $3M Chiron,TheKurdishPrince,2K,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
doug the type of guy to stick his finger into strange gaps,Shiv Shankar Ganesh,1K,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy with a cousin named Throckmorton.,Travis Uysaloglu,32,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy to read the entire owner's manual of every car he reviews.,Kapa,11,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy to read his kids car owners manuals as bedtime stories,Light,104,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug is the type of guy who does a book report over an owners manual,Charlie Watts,379,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug; the type of guy to call honeycomb a tire tread pattern.,Matty P,123,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the kind of guy to read the whole owner's manual just to get a couple quirks for his video.,CoolCat 33,2,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug, the kind of guy who doesn’t google “motor craft” Demuro",Central Coast Briars,131,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug is the type of guy who blows on his Hot Cheetos before consuming them.,Nick Kritikakos,50,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy who wants Mercedes- like features in a $15000 fiesta,Krish Patel,4,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug is the kind of person who looks at a cell phone sized ""gap"" with a handy charging port right beside it and can't figure out what you might put in it.",dogstar82,683,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy to go to a house party and braid everyone's hair when they fall asleep.,𝓛𝓪𝓡𝓾𝓼𝓼𝓸 👑,664,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy that can make us all watch a used fiesta review,Shmee DeMuro,102,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"doug the kinda guy who thinks the spoiler was engineered to not hit the antenna, rather than the antenna was made the right length....",MoLottes,527,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug the typa guy to read the entire owners manual, and point out 3 whole minutes worth of quirks there alone.",Austin Belch,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug is the kind of guy to give a Doug score to the type of toilet paper he uses,kingd3001,1,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy who doesn't know that Motorcraft is a brand owned by Ford while making jokes about them.,Razar,167,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
7:30 Doug the type of dude with color blindness.,J Moz,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy that peeks my curiosity and has me on Autotrader looking up the fiesta ST,Robba Keef,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug's the type of guy who calls a car ""quick"", and then rates it 2 out of 10 in acceleration.",pauldzim,7,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug's the type of guy to go through the entire owner's manual to find a 1 in Ford's korean email adress.,Killosish,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug is the type of guy to read an owner's manual cover to cover, giggling at all the silly email addresses.",Michael Robison,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy who drives to Berghain in Berlin with the Fiesta 🤨,Squirtly Dude,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy to say “Fiesta Forever” from Lionel Richie  over and over.,Jonathan Losito,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug the type of guy to make random YouTube accounts and make ""Doug the type of guy..."" comments on his own videos.",CrimsonStang,46,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug's the type of guy that reads the whole user manual to find the quirks !!!,Nithin Paul,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
3:30 doug the type of dude to diddle automobiles,iLiKeIkE12321,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug is the kind of guy who actually rents his own car on Turo.,tiberius1701,1,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
doug the type of guy that doesnt know what to do with two holes,Pulled Pork,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
2:52 Doug the gap in the dash is because the car has ambient lighting there.,Papi Champú,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug is the type of guy that uses Yahoo,FranfutX,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy to slip his finger in every gap he finds in a car,M Dev,13,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
"Doug the type of guy, who loves to stick his finger in random holes",general rodcocker,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Dough is the type of guy who sticks his fingers into random gaps. #CouldntResist,K.D.P. Ross,187,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
doug is the type of dude who review an owner manual,Max Well Well,,"Here’s Why the Ford Fiesta ST Is a $15,000 Used Car Bargain"
Doug the type of guy that sings to his plants when he waters them.,𝓛𝓪𝓡𝓾𝓼𝓼𝓸 👑,1.2K,"The $370,000 Aston Martin Lagonda Is the Weirdest Luxury Car Ever"
Doug the type of dude to shut the fridge with his hips.,Future Stein,160,"The $370,000 Aston Martin Lagonda Is the Weirdest Luxury Car Ever"
Doug is the type of guy to knock a Ford Model T for not having an infotainment system.,UpperRobin29,109,"The $370,000 Aston Martin Lagonda Is the Weirdest Luxury Car Ever"
dougs the type of guy to say “ill get to that later” then not get to that later,Christian Corcoran,84,Here's Why the Bugatti Chiron Is Worth $3 Million
Doug is the type of guy to dance like Sasquatch in a rear view camera.,Vortex Video Games,284,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"Doug the kind of guy to pay $5 For a product that costs $4.99 and say ""keep the change""",sir georgio alastrata,731,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy that might leave a child in the backseat.,206wildcard,7,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"I bought a 2016 Cadillac CT6 with the Premium Luxury Package 2 months ago and it really is an AMAZING car. 😍😍 I LOVE everything about it and I know the one in the vid is a 2018 but despite a few minor differences it’s pretty much the same car imo.                                                                                                                                         Oh yeah, and Doug is the type of guy to lick his finger while flipping a page on an iPad.",Prestige Playz,3,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"Doug, the type of guy to marry someone who likes inverted controls.",Thaddeus Spendlove,134,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy that if he had kids would forget them in the back seat because he saw a 70's Cadillac.,Drew Johnson,1,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug the type of guy to go to North Korea and give Kim Jong Un a Doug Score.,Nadesico ND,120,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug the type a guy to be a bad dad but a great step dad .,Ghost,380,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy that makes you hungry whilst watching his reviews after 10pm 😓😢,Lancelot Dzingayi Saruchera,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy who orders a Happy Meal just for the toy.,Phil Leotardo,47,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug the type of guy to be on the screen of Hoovie’s Tesla,JP B,276,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy who likes blank page xD,Aero,118,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"10:43 Doug is the kind of guy to call a child ""it""",KitMellow,177,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"16:00 - Doug's the type of guy whose wife ""prefers it the opposite way"".....",Han Skinslo,11,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"A large pen & a small pen, Doug the type of guy who has a small pen 🤣🤣🤣",Dustin Vaughn,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug’s the type of guy to have a date with his camera,Matt Problem,1,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy to order surf and turf for dessert!!,Sweets Sweeter,1,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"Doug, the type of guy to show the quirks and features of his family.",Josh Bacon,260,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug the volume option for the chime is probably not at 0 because the chime is always hear able to the driver. I have no idea why 15 but that probably why it’s not 0.,Garrison .S.,2,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"I keep watching these videos for the ""Doug is the kind of guy....."" comments",pontiacGXPfan,4,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug's the type of guy to use 3 fingers.,Watch Guru,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
19:17 Doug the type of guy to bite his lip when test driving a car.,Mari Daddy,41,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy to change how the track pad works just to mess with his wife,Emo Bassist,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy to have yahoo email,syazwan ismail,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug the type of guy to sit in a car and enjoy himself,Abraham Robles,5,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug's the type of guy to carry 2 pens,Diego A,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Doug is the type of guy to film an entire car review while using super cruise,Emo Bassist,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
6:43 doug the type of guy to spend 1000 times more money on his phone than his clothes,Arshdeep Singh,51,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"Doug is the greatest, also the 15 to 25 on the chime sound stands for decibels.",skeeter,,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
Dough the type of guy touching the gear lever inappropriately,Thobtech,75,"The 2018 Cadillac CT6 Is a $70,000 Luxury Sedan That Drives Itself"
"Doug, the type of guy to mistake a cup holder for a weirdly shaped oval thing to hold your weird oval containers",quaaludes,460,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug the type of guy to find the one non blue peice of leather in a painfully blue bentley,maxxjett films,205,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug is the kind of guy to wear a 2 shirts while swimming,Wolff,27,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug is the type of guy to hold the door open for someone when they're 30 feet away,Ryan Aponte,284,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
"Doug the type of guy to be driving his Bentley through Mexico, have his Bentley break down, and get reimbursed in Pesos.",DiecastNZ,487,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug is the type of guy who likes Bentley blue interior but very much hate Maserati Quattroporte blue interior,Ni Dja,5,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
"Doug, the type of guy to saw a boat completely in half and then fix it with only Flex Tape. And then test it on the water.",Josh Bacon,303,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
"Doug is the kind of guy that gets giddy when an ashtray is presented to him, and spits his food out on you when he laughs",Eric Cigar-Man,,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
"Doug is the kind of guy to say it becomes
BEEFIER OR LESS BEEFY",ASSHOLE JONES,11,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug's the type of guy who notices when Wheels stopped turning;),Tommy Stewart,,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
"Doug, the type of guy to write human hand for scale to let you know, that what you are seeing is in fact, a human hand..",Nico,3,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug is the type of guy to review a blue Bentley just because its his School teacher favorite color.,Yusuf Alhelo / يوسف الحلو,1,"A Used Bentley Continental GT Is a Crazy $50,000 Used Car"
Doug the type of guy to lick his finger before turning the page on his iPad...,Nas ツ,1.8K,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug’s the type of guy to buy a Subaru and not vape,Just a Sentient Mclaren P1,171,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug DeMuro the type of guy to go to a strip club and pick his favorite stripper based off a Doug Score,Ascari,268,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
"Doug the type of guy to ask a girl if she has a ""Bumper to Bumper Warranty"" on her before dating",Arnob Turjo,10,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of guy to splash water on other men when he's at the beach.,𝓛𝓪𝓡𝓾𝓼𝓼𝓸 👑,317,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
"Doug the type of guy to not understand why there's a pound sign for ""sharp""

It's a musical term doug.",Generic Memes,157,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of dude to touch your suede bits just a little too long.,Rick C,107,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of person to read a car manual for a college book report,MeiKurey,323,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of guy to take his dog out to poop more often than the normal dog owner...to save weight.,EnzoRolls,83,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug is the type of guy to make my day by uploading a video,Cal J,3,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of guy to set his birthday in other people's cars,Maksym Potseluiko,124,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug’s the type of guy to tell us how much a car costs in the title of a video.,Willy Lamb,25,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of guy to fondle the handbrake while discussing quicks of the interior.,WoodenAiden,45,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug is the type of guy that would hold a grudge against his Subaru when it forgets his birthday.,Ryan Morrison,,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever"
Doug the type of guy to give your moms cooking a Doug Score after inviting himself to dinner,Yone Zawa,616,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the guy to call a circle a force field,AyoXotiic,97,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug is the type of guy to listen to ""candy shop"" in an M5 in 2018",Hassan abdu alrhman,91,"The 2018 BMW M5 Is a $120,000 Super Sedan"
doug the type of guy to bring salad to a BBQ,Daniel,30,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to wear a tee shirt in a public pool,Jeff Boski,1K,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug the type of guy to losten to candy shop while reviewing a $120,000 car",Omer Bakiu,4,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to wear velcro shoes because shoe laces take too much time,mike hunt,326,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug is the type of guy to speak into an envelope thinking that's the  way to send a voicemail,azulobo,33,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the kind of guy to be whitest white and still blast 50cent in the car,hoodlum895,24,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to tell his bros that it's poker night and when they arrive pull out a twister mat.,𝓛𝓪𝓡𝓾𝓼𝓼𝓸 👑,99,"The 2018 BMW M5 Is a $120,000 Super Sedan"
22:37 @doug the BMW M5 F90 does not have a dual clutch transmission its an automatic transmission with a torque converter now,Socom Master,1,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug is the type of guy to go to north Korea and give Kim Jong un a Doug score,manas sridhar,88,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug, the type of guy to arrive on exam day in better style than on prom night.",TheNoseyProductions,49,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug is the type of guy who puts 2 hotdogs and the bun in between,stock photo of kid eating a carrot,242,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to say “NOT!”,Jeff Boski,191,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug is the type of guy to use turn signals in a bmw,Pendyala Family,,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to put 2 quarters in his ears and say he listening to 50 cent😂,Jayden,6,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug the type of guy to trim your ""Cockapoo"" too short.",OuijaSTi,,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug's hand gestures.. I can just see what he's doing when he's doing them lol. The funny thing is, normally his body gestures are fast and twitchy.. which means, he decided to do those slow gestures, thinking he's being real ""pro"" lmao. Doug is the ultimate dork and I love it.",Who Me?,,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to give his two shirt combo a DougScore,DemolitionBlueCheese,,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to wear a winter jacket and swim trunks,Sidharth Chandran,13,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug, the type of guy that does the right things, but for the wrong reasons",Richard Nixon,6,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug is the type of guy that get a wanted star in GTA and turns himself in to the police.,Dan Von Hall,3,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy who accidentally listened to hip hop for the first time cause he was trying out the gesture control in a BMW M5,Kashish Prasher,,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy to distract you from exam prep,Dariune,9,"The 2018 BMW M5 Is a $120,000 Super Sedan"
"Doug, the type of guy to make a video of the quirks and features of the internet.",Josh Bacon,128,"The 2018 BMW M5 Is a $120,000 Super Sedan"
Doug the type of guy that would complain that a 1990 car has no 2018 features,BallSoHardWill1994,829,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the kind of guy to call a shifter a transmission selector 🤖,Michael Cuellar,16,The 1990 Lexus LS400 Was the Beginning of Lexus
"Doug Demuro, the kind of guy to wipe after farting.",Okus Sidenote,116,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the type of guy to smell his underwear and give it a dougscore,Mohsin Chheena,110,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the type of guy to close the fridge door with his hips,Adam Leon,15,The 1990 Lexus LS400 Was the Beginning of Lexus
"Doug, the type of guy who's too young to remember, that once upon a time, cars only had yellow fog lights...",Shawn C. T.,10,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug is the type of guy to make looking at an owner's manual interesting,FADED '03,2,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the type of guy to wear two Supreme Tshirts at the same time for maximum clout,blaze,49,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the type of guy to say November one instead of November first,Qwerty Asdf,32,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the type of guy to claim he is a car enthusiast and not know what overdrive is.,TR7 TRIUMPH,37,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug the type of guy to stop you mid conversation just to wipe a smudge off your face.,𝓛𝓪𝓡𝓾𝓼𝓼𝓸 👑,360,The 1990 Lexus LS400 Was the Beginning of Lexus
whenever i see this channel's video i just skip the last part where doug gives score and move to another video as the doug score is most illogical thing on this entire planet and a guy who compares old tech with new is the idiot and high on marijuana guy in this entire universe and Doug is the most terrible quirk produced by his parents,Shailesh Pardeshi,,The 1990 Lexus LS400 Was the Beginning of Lexus
Doug is the type of guy to rate the user manual.,Khalil Subahi,1K,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy to read IKEA instructions thoroughly after its assembled.,Hi Guys Im SCHMEEE,407,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type guy to pee at the urinal with his cargo shorts pulled down... underwear and all,Rare Videos by Javier Vargas TV!,789,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy who closes the fridge door with his hips.,David Hill,601,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug's the type of guy that uses nightvision during the day.,Raw Dog,354,A Used Audi RS7 Is a Half-Price Used Car Bargain
"Doug the type of guy to make me buy a used RS7.

No, really.  I saw one, it was 2 years old, and literally half price, I bought it. Thanks Doug!",ryusoma99,270,A Used Audi RS7 Is a Half-Price Used Car Bargain
"Doug the type of guy to call rs7 a ""nice practical hatchback""",evs251,266,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug is the type of guy to break into a car only to see the owners manual.,The letter E,38,A Used Audi RS7 Is a Half-Price Used Car Bargain
"Dougs the type of guy to say 560hp is too much, you won't use it. then say ""I mean 340hp is a little low, now if it had 560hp that'd be great""",Shawn Espenlaub,65,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug is the kind of person to lower his radio volume to see better when he gets lost,Chris Lee,25,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug - the type of guy who loves his wife and supports his family,Schalk van der Merwe,72,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug is the type of guy to steal your women take her to an expensive restaurant in the rs7 and ask her to pay the bill,Joseph Whitby,124,A Used Audi RS7 Is a Half-Price Used Car Bargain
"Doug's the type of guy who reads all the ""Doug's the type of guy"" comments and says ""yeah I can see myself doing that"".",VoxCudaRadio,2.6K,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of dude to find any possible excuse to remind us he’s 6”3’,Joe G,1K,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy to take the owner's manual out twice. (3:50😂),Elijah Mallette,5,A Used Audi RS7 Is a Half-Price Used Car Bargain
"Doug the type of guy that screams ""Doug score"" after intimacy. Also gives a Doug score",Sulaiman Khan,6,A Used Audi RS7 Is a Half-Price Used Car Bargain
doug the type of guy to say the RS7 has too much power and then buy a Ford GT,Yousef Khalidi,1K,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug is the type of guy who talks about a cars buttons for 18 mins and drives it for 2mins,Wiseguy,454,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy always loves stuff for doug score,Attila Fighter,1,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy to say bless you when someone farts.....,Steven Wenstrom,88,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy to forget whether he's 6'3'' or 6'4'',Colin White,686,A Used Audi RS7 Is a Half-Price Used Car Bargain
Doug the type of guy to have a whole line of jokes invented for him,Adam Versteegh,1,A Used Audi RS7 Is a Half-Price Used Car Bargain
"Doug the type of guy that loves ""interesting quirks""",jayshizzle2323,,A Used Audi RS7 Is a Half-Price Used Car Bargain
